gameid,date,league,split,side,week,side,position,player,team,gamelength,result,k,d,a,teamkills,teamdeaths,cs,fpts
2019-291Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Jungle,Ben4,Victory Five,24.08333333,0,3,3,2,5,14,,15.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Middle,Mole,Victory Five,24.08333333,0,1,3,1,5,14,,9.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Support,Max,Victory Five,24.08333333,0,1,3,3,5,14,,7.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Top,Windy,Victory Five,24.08333333,0,0,3,1,5,14,,6.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,ADC,LokeN,Top Esports,24.08333333,1,3,0,5,14,5,,26.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Jungle,Xx,Top Esports,24.08333333,1,2,0,9,14,5,,29.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Middle,Knight9,Top Esports,24.08333333,1,6,1,2,14,5,,28.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Support,Ben,Top Esports,24.08333333,1,1,1,9,14,5,,21.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Top,369,Top Esports,24.08333333,1,2,3,2,14,5,,14.0
2019-291Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Team,Team,Victory Five,24.08333333,0,5,14,8,5,14,,3.8
2019-291Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Team,Team,Top Esports,24.08333333,1,14,5,27,14,5,,25.25
2019-292Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,ADC,Y4,Victory Five,19.06666667,0,0,4,1,3,19,,5.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Jungle,Ben4,Victory Five,19.06666667,0,1,4,0,3,19,,4.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Middle,Mole,Victory Five,19.06666667,0,1,4,2,3,19,,10.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Support,Max,Victory Five,19.06666667,0,0,5,1,3,19,,-2.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Top,Windy,Victory Five,19.06666667,0,1,2,1,3,19,,10.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,ADC,LokeN,Top Esports,19.06666667,1,3,0,8,19,3,,32.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Jungle,Xx,Top Esports,19.06666667,1,6,1,4,19,3,,30.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Middle,Knight9,Top Esports,19.06666667,1,2,1,7,19,3,,26.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Support,Ben,Top Esports,19.06666667,1,1,0,13,19,3,,32.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Top,369,Top Esports,19.06666667,1,7,1,2,19,3,,31.0
2019-292Victory FiveTop Esports,,LPL,2019-2,Blue,9,Blue,Team,Team,Victory Five,19.06666667,0,3,19,5,3,19,,2.8
2019-292Victory FiveTop Esports,,LPL,2019-2,Red,9,Red,Team,Team,Top Esports,19.06666667,1,19,3,34,19,3,,21.25
1210063,43686.48613000001,LEC,2019-2,Blue,8,Blue,Top,Sacre,SK Gaming,34.65,1,5,3,6,16,14,237,28.74
1210063,43686.48613000001,LEC,2019-2,Blue,8,Blue,Jungle,Selfmade,SK Gaming,34.65,1,1,4,7,16,14,156,16.12
1210063,43686.48613000001,LEC,2019-2,Blue,8,Blue,Middle,Jenax,SK Gaming,34.65,1,7,2,7,16,14,346,39.92
1210063,43686.48613000001,LEC,2019-2,Blue,8,Blue,ADC,Crownshot,SK Gaming,34.65,1,3,3,5,16,14,352,23.04
1210063,43686.48613000001,LEC,2019-2,Blue,8,Blue,Support,Dreams,SK Gaming,34.65,1,0,2,13,16,14,12,26.24
1210063,43686.48613000001,LEC,2019-2,Red,8,Red,Top,Cabochard,Vitality,34.65,0,6,3,6,14,16,262,32.24
1210063,43686.48613000001,LEC,2019-2,Red,8,Red,Jungle,Mowgli,Vitality,34.65,0,2,4,9,14,16,159,23.18
1210063,43686.48613000001,LEC,2019-2,Red,8,Red,Middle,Jiizuke,Vitality,34.65,0,5,4,6,14,16,298,28.96
1210063,43686.48613000001,LEC,2019-2,Red,8,Red,ADC,Attila,Vitality,34.65,0,0,2,10,14,16,346,24.92
1210063,43686.48613000001,LEC,2019-2,Red,8,Red,Support,Jactroll,Vitality,34.65,0,1,3,8,14,16,19,16.38
1210063,43686.48613000001,LEC,2019-2,Blue,8,Blue,Team,Team,SK Gaming,34.65,1,16,14,38,16,14,1103,19.0
1210063,43686.48613000001,LEC,2019-2,Red,8,Red,Team,Team,Vitality,34.65,0,14,16,39,14,16,1084,8.0
1210069,43686.52773,LEC,2019-2,Blue,8,Blue,Top,Bwipo,Fnatic,35.95,1,8,4,10,24,15,335,46.7
1210069,43686.52773,LEC,2019-2,Blue,8,Blue,Jungle,Broxah,Fnatic,35.95,1,4,3,15,24,15,175,44.5
1210069,43686.52773,LEC,2019-2,Blue,8,Blue,Middle,Nemesis,Fnatic,35.95,1,6,2,10,24,15,305,42.1
1210069,43686.52773,LEC,2019-2,Blue,8,Blue,ADC,Rekkles,Fnatic,35.95,1,6,1,14,24,15,382,54.64
1210069,43686.52773,LEC,2019-2,Blue,8,Blue,Support,Hylissang,Fnatic,35.95,1,0,5,11,24,15,64,20.28
1210069,43686.52773,LEC,2019-2,Red,8,Red,Top,Expect,Excel Esports,35.95,0,0,4,6,15,24,268,13.36
1210069,43686.52773,LEC,2019-2,Red,8,Red,Jungle,Caedrel,Excel Esports,35.95,0,4,5,5,15,24,199,20.98
1210069,43686.52773,LEC,2019-2,Red,8,Red,Middle,Mickey,Excel Esports,35.95,0,2,3,4,15,24,339,17.78
1210069,43686.52773,LEC,2019-2,Red,8,Red,ADC,Jeskla,Excel Esports,35.95,0,8,6,3,15,24,330,30.6
1210069,43686.52773,LEC,2019-2,Red,8,Red,Support,Mystiques,Excel Esports,35.95,0,1,6,6,15,24,44,9.88
1210069,43686.52773,LEC,2019-2,Blue,8,Blue,Team,Team,Fnatic,35.95,1,24,15,60,24,15,1261,29.0
1210069,43686.52773,LEC,2019-2,Red,8,Red,Team,Team,Excel Esports,35.95,0,15,24,24,15,24,1180,8.0
1210076,43686.57041,LEC,2019-2,Blue,8,Blue,Top,Vizicsacsi,Splyce,31.05,1,2,1,9,17,8,273,28.46
1210076,43686.57041,LEC,2019-2,Blue,8,Blue,Jungle,Xerxe,Splyce,31.05,1,3,2,10,17,8,148,29.96
1210076,43686.57041,LEC,2019-2,Blue,8,Blue,Middle,Humanoid,Splyce,31.05,1,7,1,7,17,8,305,40.1
1210076,43686.57041,LEC,2019-2,Blue,8,Blue,ADC,Kobbe,Splyce,31.05,1,2,2,5,17,8,301,20.02
1210076,43686.57041,LEC,2019-2,Blue,8,Blue,Support,Norskeren,Splyce,31.05,1,3,2,10,17,8,62,28.24
1210076,43686.57041,LEC,2019-2,Red,8,Red,Top,Alphari,Origen,31.05,0,1,2,2,8,17,217,9.34
1210076,43686.57041,LEC,2019-2,Red,8,Red,Jungle,Kold,Origen,31.05,0,3,4,2,8,17,127,11.54
1210076,43686.57041,LEC,2019-2,Red,8,Red,Middle,Nukeduck,Origen,31.05,0,1,2,0,8,17,255,6.1000000000000005
1210076,43686.57041,LEC,2019-2,Red,8,Red,ADC,Patrik,Origen,31.05,0,3,4,4,8,17,298,18.96
1210076,43686.57041,LEC,2019-2,Red,8,Red,Support,Mithy,Origen,31.05,0,0,5,6,8,17,75,8.5
1210076,43686.57041,LEC,2019-2,Blue,8,Blue,Team,Team,Splyce,31.05,1,17,8,41,17,8,1089,21.0
1210076,43686.57041,LEC,2019-2,Red,8,Red,Team,Team,Origen,31.05,0,8,17,14,8,17,972,7.0
1210083,43686.61022,LEC,2019-2,Blue,8,Blue,Top,Wunder,G2 Esports,24.86666667,1,7,0,5,24,8,205,35.1
1210083,43686.61022,LEC,2019-2,Blue,8,Blue,Jungle,Jankos,G2 Esports,24.86666667,1,2,0,9,24,8,174,27.48
1210083,43686.61022,LEC,2019-2,Blue,8,Blue,Middle,Caps,G2 Esports,24.86666667,1,12,4,4,24,8,153,45.06
1210083,43686.61022,LEC,2019-2,Blue,8,Blue,ADC,Perkz,G2 Esports,24.86666667,1,3,1,2,24,8,260,17.2
1210083,43686.61022,LEC,2019-2,Blue,8,Blue,Support,Mikyx,G2 Esports,24.86666667,1,0,3,7,24,8,51,12.02
1210083,43686.61022,LEC,2019-2,Red,8,Red,Top,Finn,Rogue,24.86666667,0,2,3,3,8,24,172,12.44
1210083,43686.61022,LEC,2019-2,Red,8,Red,Jungle,Inspired,Rogue,24.86666667,0,2,5,5,8,24,107,13.14
1210083,43686.61022,LEC,2019-2,Red,8,Red,Middle,Larssen,Rogue,24.86666667,0,1,6,2,8,24,168,4.3599999999999985
1210083,43686.61022,LEC,2019-2,Red,8,Red,ADC,Woolite,Rogue,24.86666667,0,0,6,4,8,24,179,5.58
1210083,43686.61022,LEC,2019-2,Red,8,Red,Support,Vander,Rogue,24.86666667,0,3,4,5,8,24,48,15.96
1210083,43686.61022,LEC,2019-2,Blue,8,Blue,Team,Team,G2 Esports,24.86666667,1,24,8,27,24,8,843,18.0
1210083,43686.61022,LEC,2019-2,Red,8,Red,Team,Team,Rogue,24.86666667,0,8,24,19,8,24,674,4.0
1220167,43687.41118,LEC,2019-2,Blue,8,Blue,Top,Sacre,SK Gaming,39.11666667,0,3,1,4,15,15,374,23.48
1220167,43687.41118,LEC,2019-2,Blue,8,Blue,Jungle,Selfmade,SK Gaming,39.11666667,0,5,2,8,15,15,162,32.24
1220167,43687.41118,LEC,2019-2,Blue,8,Blue,Middle,Jenax,SK Gaming,39.11666667,0,4,4,5,15,15,313,24.26
1220167,43687.41118,LEC,2019-2,Blue,8,Blue,ADC,Crownshot,SK Gaming,39.11666667,0,3,5,9,15,15,388,29.76
1220167,43687.41118,LEC,2019-2,Blue,8,Blue,Support,Dreams,SK Gaming,39.11666667,0,0,3,12,15,15,80,24.6
1220167,43687.41118,LEC,2019-2,Red,8,Red,Top,Vizicsacsi,Splyce,39.11666667,1,1,2,9,15,15,305,25.1
1220167,43687.41118,LEC,2019-2,Red,8,Red,Jungle,Xerxe,Splyce,39.11666667,1,1,2,10,15,15,204,25.08
1220167,43687.41118,LEC,2019-2,Red,8,Red,Middle,Humanoid,Splyce,39.11666667,1,3,4,4,15,15,349,19.98
1220167,43687.41118,LEC,2019-2,Red,8,Red,ADC,Kobbe,Splyce,39.11666667,1,9,2,5,15,15,423,43.46
1220167,43687.41118,LEC,2019-2,Red,8,Red,Support,Norskeren,Splyce,39.11666667,1,1,5,14,15,15,16,28.32
1220167,43687.41118,LEC,2019-2,Blue,8,Blue,Team,Team,SK Gaming,39.11666667,0,15,15,38,15,15,1317,8.0
1220167,43687.41118,LEC,2019-2,Red,8,Red,Team,Team,Splyce,39.11666667,1,15,15,42,15,15,1297,23.0
1220174,43687.44797,LEC,2019-2,Blue,8,Blue,Top,Odoamne,Schalke 04,35.95,0,0,4,1,1,18,212,2.24
1220174,43687.44797,LEC,2019-2,Blue,8,Blue,Jungle,Trick,Schalke 04,35.95,0,0,4,1,1,18,172,1.44
1220174,43687.44797,LEC,2019-2,Blue,8,Blue,Middle,Abbedagge,Schalke 04,35.95,0,0,4,0,1,18,297,1.9400000000000004
1220174,43687.44797,LEC,2019-2,Blue,8,Blue,ADC,Upset,Schalke 04,35.95,0,1,3,0,1,18,391,7.82
1220174,43687.44797,LEC,2019-2,Blue,8,Blue,Support,IgNar,Schalke 04,35.95,0,0,3,0,1,18,78,-1.44
1220174,43687.44797,LEC,2019-2,Red,8,Red,Top,Finn,Rogue,35.95,1,6,0,7,18,1,232,36.64
1220174,43687.44797,LEC,2019-2,Red,8,Red,Jungle,Inspired,Rogue,35.95,1,0,0,10,18,1,191,23.82
1220174,43687.44797,LEC,2019-2,Red,8,Red,Middle,Larssen,Rogue,35.95,1,6,0,5,18,1,336,34.72
1220174,43687.44797,LEC,2019-2,Red,8,Red,ADC,Woolite,Rogue,35.95,1,5,0,7,18,1,367,36.34
1220174,43687.44797,LEC,2019-2,Red,8,Red,Support,Vander,Rogue,35.95,1,1,1,13,18,1,51,31.02
1220174,43687.44797,LEC,2019-2,Blue,8,Blue,Team,Team,Schalke 04,35.95,0,1,18,2,1,18,1150,6.0
1220174,43687.44797,LEC,2019-2,Red,8,Red,Team,Team,Rogue,35.95,1,18,1,42,18,1,1177,21.0
1220188,43687.4939,LEC,2019-2,Blue,8,Blue,Top,Alphari,Origen,32.93333333,1,3,3,5,17,9,297,21.94
1220188,43687.4939,LEC,2019-2,Blue,8,Blue,Jungle,Kold,Origen,32.93333333,1,6,2,8,17,9,140,34.8
1220188,43687.4939,LEC,2019-2,Blue,8,Blue,Middle,Nukeduck,Origen,32.93333333,1,2,4,8,17,9,293,23.86
1220188,43687.4939,LEC,2019-2,Blue,8,Blue,ADC,Patrik,Origen,32.93333333,1,6,0,7,17,9,331,38.62
1220188,43687.4939,LEC,2019-2,Blue,8,Blue,Support,Mithy,Origen,32.93333333,1,0,0,8,17,9,71,17.42
1220188,43687.4939,LEC,2019-2,Red,8,Red,Top,Expect,Excel Esports,32.93333333,0,2,3,5,9,17,290,18.8
1220188,43687.4939,LEC,2019-2,Red,8,Red,Jungle,Caedrel,Excel Esports,32.93333333,0,1,2,6,9,17,141,15.82
1220188,43687.4939,LEC,2019-2,Red,8,Red,Middle,Mickey,Excel Esports,32.93333333,0,6,3,2,9,17,269,24.38
1220188,43687.4939,LEC,2019-2,Red,8,Red,ADC,Jeskla,Excel Esports,32.93333333,0,0,4,3,9,17,297,7.94
1220188,43687.4939,LEC,2019-2,Red,8,Red,Support,Mystiques,Excel Esports,32.93333333,0,0,5,3,9,17,11,1.22
1220188,43687.4939,LEC,2019-2,Blue,8,Blue,Team,Team,Origen,32.93333333,1,17,9,36,17,9,1132,4.0
1220188,43687.4939,LEC,2019-2,Red,8,Red,Team,Team,Excel Esports,32.93333333,0,9,17,19,9,17,1008,6.0
1220213,43687.59425,LEC,2019-2,Blue,8,Blue,Top,Bwipo,Fnatic,32.63333333,1,9,2,9,22,13,274,48.48
1220213,43687.59425,LEC,2019-2,Blue,8,Blue,Jungle,Broxah,Fnatic,32.63333333,1,2,4,12,22,13,139,30.78
1220213,43687.59425,LEC,2019-2,Blue,8,Blue,Middle,Nemesis,Fnatic,32.63333333,1,5,2,6,22,13,336,31.72
1220213,43687.59425,LEC,2019-2,Blue,8,Blue,ADC,Rekkles,Fnatic,32.63333333,1,4,3,8,22,13,237,29.74
1220213,43687.59425,LEC,2019-2,Blue,8,Blue,Support,Hylissang,Fnatic,32.63333333,1,2,2,16,22,13,55,39.1
1220213,43687.59425,LEC,2019-2,Red,8,Red,Top,Cabochard,Vitality,32.63333333,0,1,4,3,13,22,214,9.28
1220213,43687.59425,LEC,2019-2,Red,8,Red,Jungle,Mowgli,Vitality,32.63333333,0,3,5,4,13,22,132,14.64
1220213,43687.59425,LEC,2019-2,Red,8,Red,Middle,Jiizuke,Vitality,32.63333333,0,3,3,6,13,22,268,23.36
1220213,43687.59425,LEC,2019-2,Red,8,Red,ADC,Attila,Vitality,32.63333333,0,2,3,8,13,22,303,25.06
1220213,43687.59425,LEC,2019-2,Red,8,Red,Support,Jactroll,Vitality,32.63333333,0,4,7,6,13,22,65,18.3
1220213,43687.59425,LEC,2019-2,Blue,8,Blue,Team,Team,Fnatic,32.63333333,1,22,13,51,22,13,1041,28.0
1220213,43687.59425,LEC,2019-2,Red,8,Red,Team,Team,Vitality,32.63333333,0,13,22,27,13,22,982,3.0
1112232,43687.64741000001,LCS,2019-2P,Blue,QF,Blue,Top,Broken Blade,Team SoloMid,30.11666667,0,0,4,2,5,12,231,4.62
1112232,43687.64741000001,LCS,2019-2P,Blue,QF,Blue,Jungle,Spica,Team SoloMid,30.11666667,0,0,4,3,5,12,132,4.6400000000000015
1112232,43687.64741000001,LCS,2019-2P,Blue,QF,Blue,Middle,Bjergsen,Team SoloMid,30.11666667,0,3,1,1,5,12,227,14.54
1112232,43687.64741000001,LCS,2019-2P,Blue,QF,Blue,ADC,Zven,Team SoloMid,30.11666667,0,1,1,1,5,12,347,10.94
1112232,43687.64741000001,LCS,2019-2P,Blue,QF,Blue,Support,Smoothie,Team SoloMid,30.11666667,0,1,2,3,5,12,13,7.26
1112232,43687.64741000001,LCS,2019-2P,Red,QF,Red,Top,Damonte,Clutch Gaming,30.11666667,1,2,2,9,12,5,170,25.4
1112232,43687.64741000001,LCS,2019-2P,Red,QF,Red,Jungle,Lira,Clutch Gaming,30.11666667,1,2,0,6,12,5,167,21.34
1112232,43687.64741000001,LCS,2019-2P,Red,QF,Red,Middle,Huni,Clutch Gaming,30.11666667,1,3,1,5,12,5,305,24.1
1112232,43687.64741000001,LCS,2019-2P,Red,QF,Red,ADC,Cody Sun,Clutch Gaming,30.11666667,1,5,0,5,12,5,297,30.94
1112232,43687.64741000001,LCS,2019-2P,Red,QF,Red,Support,Vulcan,Clutch Gaming,30.11666667,1,0,2,9,12,5,47,16.94
1112232,43687.64741000001,LCS,2019-2P,Blue,QF,Blue,Team,Team,Team SoloMid,30.11666667,0,5,12,10,5,12,950,7.0
1112232,43687.64741000001,LCS,2019-2P,Red,QF,Red,Team,Team,Clutch Gaming,30.11666667,1,12,5,34,12,5,986,22.0
1112244,43687.69234,LCS,2019-2P,Blue,QF,Blue,Top,Huni,Clutch Gaming,28.25,1,2,1,12,18,5,173,34.46
1112244,43687.69234,LCS,2019-2P,Blue,QF,Blue,Jungle,Lira,Clutch Gaming,28.25,1,4,1,12,18,5,157,40.14
1112244,43687.69234,LCS,2019-2P,Blue,QF,Blue,Middle,Damonte,Clutch Gaming,28.25,1,5,0,8,18,5,226,35.52
1112244,43687.69234,LCS,2019-2P,Blue,QF,Blue,ADC,Cody Sun,Clutch Gaming,28.25,1,7,0,9,18,5,267,44.34
1112244,43687.69234,LCS,2019-2P,Blue,QF,Blue,Support,Vulcan,Clutch Gaming,28.25,1,0,3,15,18,5,58,30.16
1112244,43687.69234,LCS,2019-2P,Red,QF,Red,Top,Broken Blade,Team SoloMid,28.25,0,1,3,3,5,18,186,9.72
1112244,43687.69234,LCS,2019-2P,Red,QF,Red,Jungle,Spica,Team SoloMid,28.25,0,1,4,2,5,18,134,5.68
1112244,43687.69234,LCS,2019-2P,Red,QF,Red,Middle,Bjergsen,Team SoloMid,28.25,0,2,3,1,5,18,222,9.44
1112244,43687.69234,LCS,2019-2P,Red,QF,Red,ADC,Zven,Team SoloMid,28.25,0,1,3,3,5,18,237,10.74
1112244,43687.69234,LCS,2019-2P,Red,QF,Red,Support,Smoothie,Team SoloMid,28.25,0,0,5,4,5,18,50,4.0
1112244,43687.69234,LCS,2019-2P,Blue,QF,Blue,Team,Team,Clutch Gaming,28.25,1,18,5,56,18,5,881,21.0
1112244,43687.69234,LCS,2019-2P,Red,QF,Red,Team,Team,Team SoloMid,28.25,0,5,18,13,5,18,829,8.0
1112246,43687.72785,LCS,2019-2P,Blue,QF,Blue,Top,Broken Blade,Team SoloMid,31.66666667,1,4,0,8,18,8,251,33.02
1112246,43687.72785,LCS,2019-2P,Blue,QF,Blue,Jungle,Spica,Team SoloMid,31.66666667,1,0,2,10,18,8,132,20.64
1112246,43687.72785,LCS,2019-2P,Blue,QF,Blue,Middle,Bjergsen,Team SoloMid,31.66666667,1,4,2,5,18,8,249,24.98
1112246,43687.72785,LCS,2019-2P,Blue,QF,Blue,ADC,Zven,Team SoloMid,31.66666667,1,9,1,7,18,8,349,46.98
1112246,43687.72785,LCS,2019-2P,Blue,QF,Blue,Support,Smoothie,Team SoloMid,31.66666667,1,1,3,13,18,8,10,28.2
1112246,43687.72785,LCS,2019-2P,Red,QF,Red,Top,Huni,Clutch Gaming,31.66666667,0,2,3,3,8,18,294,14.88
1112246,43687.72785,LCS,2019-2P,Red,QF,Red,Jungle,Lira,Clutch Gaming,31.66666667,0,0,5,7,8,18,141,11.82
1112246,43687.72785,LCS,2019-2P,Red,QF,Red,Middle,Damonte,Clutch Gaming,31.66666667,0,2,2,4,8,18,290,17.8
1112246,43687.72785,LCS,2019-2P,Red,QF,Red,ADC,Cody Sun,Clutch Gaming,31.66666667,0,2,2,4,8,18,283,17.66
1112246,43687.72785,LCS,2019-2P,Red,QF,Red,Support,Vulcan,Clutch Gaming,31.66666667,0,2,6,3,8,18,51,7.02
1112246,43687.72785,LCS,2019-2P,Blue,QF,Blue,Team,Team,Team SoloMid,31.66666667,1,18,8,43,18,8,991,21.0
1112246,43687.72785,LCS,2019-2P,Red,QF,Red,Team,Team,Clutch Gaming,31.66666667,0,8,18,21,8,18,1059,8.0
1112249,43687.76491000001,LCS,2019-2P,Blue,QF,Blue,Top,Huni,Clutch Gaming,35.08333333,1,5,4,6,18,17,300,29.0
1112249,43687.76491000001,LCS,2019-2P,Blue,QF,Blue,Jungle,Lira,Clutch Gaming,35.08333333,1,2,4,14,18,17,194,35.88
1112249,43687.76491000001,LCS,2019-2P,Blue,QF,Blue,Middle,Damonte,Clutch Gaming,35.08333333,1,0,3,11,18,17,278,26.56
1112249,43687.76491000001,LCS,2019-2P,Blue,QF,Blue,ADC,Cody Sun,Clutch Gaming,35.08333333,1,10,0,6,18,17,405,52.1
1112249,43687.76491000001,LCS,2019-2P,Blue,QF,Blue,Support,Vulcan,Clutch Gaming,35.08333333,1,1,6,13,18,17,66,26.32
1112249,43687.76491000001,LCS,2019-2P,Red,QF,Red,Top,Broken Blade,Team SoloMid,35.08333333,0,3,4,7,17,18,227,23.54
1112249,43687.76491000001,LCS,2019-2P,Red,QF,Red,Jungle,Spica,Team SoloMid,35.08333333,0,1,6,13,17,18,139,27.78
1112249,43687.76491000001,LCS,2019-2P,Red,QF,Red,Middle,Bjergsen,Team SoloMid,35.08333333,0,5,2,11,17,18,299,42.98
1112249,43687.76491000001,LCS,2019-2P,Red,QF,Red,ADC,Zven,Team SoloMid,35.08333333,0,8,2,8,17,18,383,45.66
1112249,43687.76491000001,LCS,2019-2P,Red,QF,Red,Support,Smoothie,Team SoloMid,35.08333333,0,0,4,15,17,18,61,29.22
1112249,43687.76491000001,LCS,2019-2P,Blue,QF,Blue,Team,Team,Clutch Gaming,35.08333333,1,18,17,50,18,17,1243,22.0
1112249,43687.76491000001,LCS,2019-2P,Red,QF,Red,Team,Team,Team SoloMid,35.08333333,0,17,18,54,17,18,1109,7.0
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Top,Ruin,Counter Logic Gaming,46.36666667,1,2,1,5,12,3,368,22.36
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Jungle,Wiggily,Counter Logic Gaming,46.36666667,1,4,1,4,12,3,245,23.9
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Middle,PowerOfEvil,Counter Logic Gaming,46.36666667,1,3,0,2,12,3,476,22.52
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,ADC,Stixxay,Counter Logic Gaming,46.36666667,1,3,1,4,12,3,474,25.48
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Support,Biofrost,Counter Logic Gaming,46.36666667,1,0,0,8,12,3,79,17.58
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Top,Dhokla,OpTic Gaming,46.36666667,0,1,1,2,3,12,280,11.6
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Jungle,Meteos,OpTic Gaming,46.36666667,0,1,2,2,3,12,226,9.52
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Middle,Crown,OpTic Gaming,46.36666667,0,1,3,1,3,12,468,11.36
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,ADC,Arrow,OpTic Gaming,46.36666667,0,0,3,1,3,12,457,8.14
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Support,Big,OpTic Gaming,46.36666667,0,0,3,1,3,12,50,0.0
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Team,Team,Counter Logic Gaming,46.36666667,1,12,3,23,12,3,1642,13.0
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Team,Team,OpTic Gaming,46.36666667,0,3,12,7,3,12,1481,33.0
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Top,Dhokla,OpTic Gaming,30.58333333,0,1,3,3,9,20,226,10.52
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Jungle,Meteos,OpTic Gaming,30.58333333,0,0,4,7,9,20,140,12.8
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Middle,Crown,OpTic Gaming,30.58333333,0,4,4,4,9,20,237,20.74
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,ADC,Arrow,OpTic Gaming,30.58333333,0,4,3,3,9,20,263,20.26
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Support,Big,OpTic Gaming,30.58333333,0,0,6,4,9,20,24,2.48
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Top,Ruin,Counter Logic Gaming,30.58333333,1,6,3,5,20,9,253,30.06
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Jungle,Wiggily,Counter Logic Gaming,30.58333333,1,0,1,12,20,9,147,27.94
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Middle,PowerOfEvil,Counter Logic Gaming,30.58333333,1,9,1,8,20,9,330,48.6
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,ADC,Stixxay,Counter Logic Gaming,30.58333333,1,3,1,6,20,9,240,24.8
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Support,Biofrost,Counter Logic Gaming,30.58333333,1,2,3,8,20,9,24,19.48
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Team,Team,OpTic Gaming,30.58333333,0,9,20,21,9,20,890,6.0
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Team,Team,Counter Logic Gaming,30.58333333,1,20,9,39,20,9,994,25.0
1112616,43688.66056,LCS,2019-2P,Blue,QF,Blue,Top,Ruin,Counter Logic Gaming,28.48333333,1,1,0,4,15,6,226,15.52
1112616,43688.66056,LCS,2019-2P,Blue,QF,Blue,Jungle,Wiggily,Counter Logic Gaming,28.48333333,1,2,1,5,15,6,175,18.5
1112616,43688.66056,LCS,2019-2P,Blue,QF,Blue,Middle,PowerOfEvil,Counter Logic Gaming,28.48333333,1,4,3,3,15,6,296,20.92
1112616,43688.66056,LCS,2019-2P,Blue,QF,Blue,ADC,Stixxay,Counter Logic Gaming,28.48333333,1,6,1,4,15,6,298,30.96
1112616,43688.66056,LCS,2019-2P,Blue,QF,Blue,Support,Biofrost,Counter Logic Gaming,28.48333333,1,2,1,11,15,6,21,29.42
1112616,43688.66056,LCS,2019-2P,Red,QF,Red,Top,Dhokla,OpTic Gaming,28.48333333,0,1,2,1,6,15,249,7.98
1112616,43688.66056,LCS,2019-2P,Red,QF,Red,Jungle,Meteos,OpTic Gaming,28.48333333,0,2,3,3,6,15,122,11.44
1112616,43688.66056,LCS,2019-2P,Red,QF,Red,Middle,Crown,OpTic Gaming,28.48333333,0,2,2,1,6,15,315,12.3
1112616,43688.66056,LCS,2019-2P,Red,QF,Red,ADC,Arrow,OpTic Gaming,28.48333333,0,0,3,2,6,15,214,5.28
1112616,43688.66056,LCS,2019-2P,Red,QF,Red,Support,Big,OpTic Gaming,28.48333333,0,1,5,4,6,15,27,6.54
